"wave","happy","health","life","gTrust","finance","nTrust","income","edu","edu_c","country"
2,"Rather happy",NA,"9","Need to be very careful","8",NA,"10","University - level education, with degree",NA,"South Korea"
2,"Very happy",NA,"9","Need to be very careful","Completely satisfied",NA,NA,"Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","7",NA,"1","Complete primary school",NA,"South Korea"
2,"Very happy",NA,"8","Need to be very careful","8",NA,NA,"Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"9","Need to be very careful","5",NA,"4","University - level education, with degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","6",NA,"7","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","5",NA,"7","University - level education, with degree",NA,"South Korea"
2,NA,NA,"7","Most people can be trusted","6",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"4","Need to be very careful","4",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","6",NA,"4","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"6","Need to be very careful","4",NA,"4","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","5",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","8",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","6",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"5","Most people can be trusted","5",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"6","Need to be very careful","5",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,NA,NA,"Completely dissatisfied","Most people can be trusted","Completely dissatisfied",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"9","Most people can be trusted","5",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"6","Need to be very careful","5",NA,"4","University - level education, with degree",NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","2",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","5",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"9","Most people can be trusted","8",NA,"7","University - level education, with degree",NA,"South Korea"
2,NA,NA,"9","Need to be very careful","4",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"6","Need to be very careful","5",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","7",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","9",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","4",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Not very happy",NA,"5","Need to be very careful","6",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","4",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,NA,NA,"7","Need to be very careful","6",NA,"7","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","7",NA,NA,NA,NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","7",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,NA,NA,"5","Most people can be trusted","5",NA,"1","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,NA,"Need to be very careful","5",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"9","Most people can be trusted","9",NA,"7","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,NA,"Need to be very careful",NA,NA,NA,"Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Very happy",NA,"Completely satisfied","Need to be very careful","5",NA,NA,"Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","6",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","7",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Not very happy",NA,"3","Need to be very careful","5",NA,"1","University - level education, with degree",NA,"South Korea"
2,"Not very happy",NA,"6","Need to be very careful","3",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"Completely satisfied","Need to be very careful","Completely dissatisfied",NA,"1","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Very happy",NA,"7","Most people can be trusted","7",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","6",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","6",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Not very happy",NA,"4","Most people can be trusted","4",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Very happy",NA,"9","Need to be very careful","4",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Very happy",NA,"8","Most people can be trusted","7",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","7",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"4","Need to be very careful","6",NA,NA,"Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","8",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"9","Need to be very careful","7",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","8",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Not very happy",NA,"5","Most people can be trusted","3",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"3","Need to be very careful","8",NA,"4","University - level education, with degree",NA,"South Korea"
2,"Rather happy",NA,"8",NA,"8",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"6","Most people can be trusted","3",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","8",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","8",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"Completely satisfied","Most people can be trusted","7",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","7",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"Completely dissatisfied","Need to be very careful","Completely dissatisfied",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","2",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"5","Need to be very careful","5",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Not very happy",NA,"Completely satisfied","Need to be very careful","Completely satisfied",NA,"1","Complete primary school",NA,"South Korea"
2,"Not very happy",NA,"4","Need to be very careful","4",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","7",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,NA,NA,"5","Need to be very careful","5",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"9","Most people can be trusted","7",NA,"7","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","8",NA,NA,"Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Most people can be trusted","7",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"Completely satisfied","Need to be very careful","Completely satisfied",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","7",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Not very happy",NA,"Completely satisfied","Most people can be trusted","Completely satisfied",NA,"4","Incomplete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","6",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,NA,NA,"7","Most people can be trusted","5",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","6",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","6",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"9","Need to be very careful","4",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Very happy",NA,"Completely satisfied","Most people can be trusted","8",NA,"1","Complete secondary school: university-preparatory type",NA,"South Korea"
2,"Rather happy",NA,"6","Most people can be trusted","5",NA,"4","University - level education, with degree",NA,"South Korea"
2,"Rather happy",NA,"7","Need to be very careful","5",NA,"1","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Need to be very careful","7",NA,"4","University - level education, with degree",NA,"South Korea"
2,"Rather happy",NA,"Completely satisfied","Need to be very careful","7",NA,"4","Some university-level education, without degree",NA,"South Korea"
2,"Rather happy",NA,"8","Most people can be trusted","7",NA,"4","Complete secondary school: university-preparatory type",NA,"South Korea"
